"","Sample_Size","Power"
"821",830,0.22
"822",831,0.219
"823",832,0.218
"824",833,0.217
"825",834,0.216
"826",835,0.215
"827",836,0.214
"828",837,0.213
"829",838,0.212
"830",839,0.211
"831",840,0.21
"832",841,0.209
"833",842,0.208
"834",843,0.207
"835",844,0.206
"836",845,0.205
"837",846,0.204
"838",847,0.203
"839",848,0.202
"840",849,0.201
"841",850,0.2
"842",851,0.2008
"843",852,0.2016
"844",853,0.2024
"845",854,0.2032
"846",855,0.204
"847",856,0.2048
"848",857,0.2056
"849",858,0.2064
"850",859,0.2072
"851",860,0.208
"852",861,0.2088
"853",862,0.2096
"854",863,0.2104
"855",864,0.2112
"856",865,0.212
"857",866,0.2128
"858",867,0.2136
"859",868,0.2144
"860",869,0.2152
"861",870,0.216
"862",871,0.2168
"863",872,0.2176
"864",873,0.2184
"865",874,0.2192
"866",875,0.22
"867",876,0.2208
"868",877,0.2216
"869",878,0.2224
"870",879,0.2232
"871",880,0.224
"872",881,0.2248
"873",882,0.2256
"874",883,0.2264
"875",884,0.2272
"876",885,0.228
"877",886,0.2288
"878",887,0.2296
"879",888,0.2304
"880",889,0.2312
"881",890,0.232
"882",891,0.2328
"883",892,0.2336
"884",893,0.2344
"885",894,0.2352
"886",895,0.236
"887",896,0.2368
"888",897,0.2376
"889",898,0.2384
"890",899,0.2392
"891",900,0.24
"892",901,0.2394
"893",902,0.2388
"894",903,0.2382
"895",904,0.2376
"896",905,0.237
"897",906,0.2364
"898",907,0.2358
"899",908,0.2352
"900",909,0.2346
"901",910,0.234
"902",911,0.2334
"903",912,0.2328
"904",913,0.2322
"905",914,0.2316
"906",915,0.231
"907",916,0.2304
"908",917,0.2298
"909",918,0.2292
"910",919,0.2286
"911",920,0.228
"912",921,0.2274
"913",922,0.2268
"914",923,0.2262
"915",924,0.2256
"916",925,0.225
"917",926,0.2244
"918",927,0.2238
"919",928,0.2232
"920",929,0.2226
"921",930,0.222
"922",931,0.2214
"923",932,0.2208
"924",933,0.2202
"925",934,0.2196
"926",935,0.219
"927",936,0.2184
"928",937,0.2178
"929",938,0.2172
"930",939,0.2166
"931",940,0.216
"932",941,0.2154
"933",942,0.2148
"934",943,0.2142
"935",944,0.2136
"936",945,0.213
"937",946,0.2124
"938",947,0.2118
"939",948,0.2112
"940",949,0.2106
"941",950,0.21
"942",951,0.211
"943",952,0.212
"944",953,0.213
"945",954,0.214
"946",955,0.215
"947",956,0.216
"948",957,0.217
"949",958,0.218
"950",959,0.219
"951",960,0.22
"952",961,0.221
"953",962,0.222
"954",963,0.223
"955",964,0.224
"956",965,0.225
"957",966,0.226
"958",967,0.227
"959",968,0.228
"960",969,0.229
"961",970,0.23
"962",971,0.231
"963",972,0.232
"964",973,0.233
"965",974,0.234
"966",975,0.235
"967",976,0.236
"968",977,0.237
"969",978,0.238
"970",979,0.239
"971",980,0.24
"972",981,0.241
"973",982,0.242
"974",983,0.243
"975",984,0.244
"976",985,0.245
"977",986,0.246
"978",987,0.247
"979",988,0.248
"980",989,0.249
"981",990,0.25
"982",991,0.251
"983",992,0.252
"984",993,0.253
"985",994,0.254
"986",995,0.255
"987",996,0.256
"988",997,0.257
"989",998,0.258
"990",999,0.259
"991",1000,0.26
