"","Sample_Size","Power"
"141",150,0.48
"142",151,0.479
"143",152,0.478
"144",153,0.477
"145",154,0.476
"146",155,0.475
"147",156,0.474
"148",157,0.473
"149",158,0.472
"150",159,0.471
"151",160,0.47
"152",161,0.475
"153",162,0.48
"154",163,0.485
"155",164,0.49
"156",165,0.495
"157",166,0.5
"158",167,0.505
"159",168,0.51
"160",169,0.515
"161",170,0.52
"162",171,0.51
"163",172,0.5
"164",173,0.49
"165",174,0.48
"166",175,0.47
"167",176,0.46
"168",177,0.45
"169",178,0.44
"170",179,0.43
"171",180,0.42
"172",181,0.424
"173",182,0.428
"174",183,0.432
"175",184,0.436
"176",185,0.44
"177",186,0.444
"178",187,0.448
"179",188,0.452
"180",189,0.456
"181",190,0.46
"182",191,0.456
"183",192,0.452
"184",193,0.448
"185",194,0.444
"186",195,0.44
"187",196,0.436
"188",197,0.432
"189",198,0.428
"190",199,0.424
"191",200,0.42
"192",201,0.416
"193",202,0.412
"194",203,0.408
"195",204,0.404
"196",205,0.4
"197",206,0.396
"198",207,0.392
"199",208,0.388
"200",209,0.384
"201",210,0.38
"202",211,0.38
"203",212,0.38
"204",213,0.38
"205",214,0.38
"206",215,0.38
"207",216,0.38
"208",217,0.38
"209",218,0.38
"210",219,0.38
"211",220,0.38
"212",221,0.381
"213",222,0.382
"214",223,0.383
"215",224,0.384
"216",225,0.385
"217",226,0.386
"218",227,0.387
"219",228,0.388
"220",229,0.389
"221",230,0.39
"222",231,0.389
"223",232,0.388
"224",233,0.387
"225",234,0.386
"226",235,0.385
"227",236,0.384
"228",237,0.383
"229",238,0.382
"230",239,0.381
"231",240,0.38
"232",241,0.379
"233",242,0.378
"234",243,0.377
"235",244,0.376
"236",245,0.375
"237",246,0.374
"238",247,0.373
"239",248,0.372
"240",249,0.371
"241",250,0.37
"242",251,0.372
"243",252,0.374
"244",253,0.376
"245",254,0.378
"246",255,0.38
"247",256,0.382
"248",257,0.384
"249",258,0.386
"250",259,0.388
"251",260,0.39
"252",261,0.394
"253",262,0.398
"254",263,0.402
"255",264,0.406
"256",265,0.41
"257",266,0.414
"258",267,0.418
"259",268,0.422
"260",269,0.426
"261",270,0.43
"262",271,0.421
"263",272,0.412
"264",273,0.403
"265",274,0.394
"266",275,0.385
"267",276,0.376
"268",277,0.367
"269",278,0.358
"270",279,0.349
"271",280,0.34
"272",281,0.335
"273",282,0.33
"274",283,0.325
"275",284,0.32
"276",285,0.315
"277",286,0.31
"278",287,0.305
"279",288,0.3
"280",289,0.295
"281",290,0.29
"282",291,0.302
"283",292,0.314
"284",293,0.326
"285",294,0.338
"286",295,0.35
"287",296,0.362
"288",297,0.374
"289",298,0.386
"290",299,0.398
"291",300,0.41
"292",301,0.4
"293",302,0.39
"294",303,0.38
"295",304,0.37
"296",305,0.36
"297",306,0.35
"298",307,0.34
"299",308,0.33
"300",309,0.32
"301",310,0.31
"302",311,0.303
"303",312,0.296
"304",313,0.289
"305",314,0.282
"306",315,0.275
"307",316,0.268
"308",317,0.261
"309",318,0.254
"310",319,0.247
"311",320,0.24
"312",321,0.24
"313",322,0.24
"314",323,0.24
"315",324,0.24
"316",325,0.24
"317",326,0.24
"318",327,0.24
"319",328,0.24
"320",329,0.24
"321",330,0.24
"322",331,0.251
"323",332,0.262
"324",333,0.273
"325",334,0.284
"326",335,0.295
"327",336,0.306
"328",337,0.317
"329",338,0.328
"330",339,0.339
"331",340,0.35
"332",341,0.348
"333",342,0.346
"334",343,0.344
"335",344,0.342
"336",345,0.34
"337",346,0.338
"338",347,0.336
"339",348,0.334
"340",349,0.332
"341",350,0.33
"342",351,0.322
"343",352,0.314
"344",353,0.306
"345",354,0.298
"346",355,0.29
"347",356,0.282
"348",357,0.274
"349",358,0.266
"350",359,0.258
"351",360,0.25
"352",361,0.264
"353",362,0.278
"354",363,0.292
"355",364,0.306
"356",365,0.32
"357",366,0.334
"358",367,0.348
"359",368,0.362
"360",369,0.376
"361",370,0.39
"362",371,0.38
"363",372,0.37
"364",373,0.36
"365",374,0.35
"366",375,0.34
"367",376,0.33
"368",377,0.32
"369",378,0.31
"370",379,0.3
"371",380,0.29
"372",381,0.285
"373",382,0.28
"374",383,0.275
"375",384,0.27
"376",385,0.265
"377",386,0.26
"378",387,0.255
"379",388,0.25
"380",389,0.245
"381",390,0.24
"382",391,0.243
"383",392,0.246
"384",393,0.249
"385",394,0.252
"386",395,0.255
"387",396,0.258
"388",397,0.261
"389",398,0.264
"390",399,0.267
"391",400,0.27
"392",401,0.262
"393",402,0.254
"394",403,0.246
"395",404,0.238
"396",405,0.23
"397",406,0.222
"398",407,0.214
"399",408,0.206
"400",409,0.198
"401",410,0.19
"402",411,0.189
"403",412,0.188
"404",413,0.187
"405",414,0.186
"406",415,0.185
"407",416,0.184
"408",417,0.183
"409",418,0.182
"410",419,0.181
"411",420,0.18
"412",421,0.186
"413",422,0.192
"414",423,0.198
"415",424,0.204
"416",425,0.21
"417",426,0.216
"418",427,0.222
"419",428,0.228
"420",429,0.234
"421",430,0.24
"422",431,0.238
"423",432,0.236
"424",433,0.234
"425",434,0.232
"426",435,0.23
"427",436,0.228
"428",437,0.226
"429",438,0.224
"430",439,0.222
"431",440,0.22
"432",441,0.221
"433",442,0.222
"434",443,0.223
"435",444,0.224
"436",445,0.225
"437",446,0.226
"438",447,0.227
"439",448,0.228
"440",449,0.229
"441",450,0.23
"442",451,0.238
"443",452,0.246
"444",453,0.254
"445",454,0.262
"446",455,0.27
"447",456,0.278
"448",457,0.286
"449",458,0.294
"450",459,0.302
"451",460,0.31
"452",461,0.302
"453",462,0.294
"454",463,0.286
"455",464,0.278
"456",465,0.27
"457",466,0.262
"458",467,0.254
"459",468,0.246
"460",469,0.238
"461",470,0.23
"462",471,0.225
"463",472,0.22
"464",473,0.215
"465",474,0.21
"466",475,0.205
"467",476,0.2
"468",477,0.195
"469",478,0.19
"470",479,0.185
"471",480,0.18
"472",481,0.182
"473",482,0.184
"474",483,0.186
"475",484,0.188
"476",485,0.19
"477",486,0.192
"478",487,0.194
"479",488,0.196
"480",489,0.198
"481",490,0.2
"482",491,0.202
"483",492,0.204
"484",493,0.206
"485",494,0.208
"486",495,0.21
"487",496,0.212
"488",497,0.214
"489",498,0.216
"490",499,0.218
"491",500,0.22
"492",501,0.2194
"493",502,0.2188
"494",503,0.2182
"495",504,0.2176
"496",505,0.217
"497",506,0.2164
"498",507,0.2158
"499",508,0.2152
"500",509,0.2146
"501",510,0.214
"502",511,0.2134
"503",512,0.2128
"504",513,0.2122
"505",514,0.2116
"506",515,0.211
"507",516,0.2104
"508",517,0.2098
"509",518,0.2092
"510",519,0.2086
"511",520,0.208
"512",521,0.2074
"513",522,0.2068
"514",523,0.2062
"515",524,0.2056
"516",525,0.205
"517",526,0.2044
"518",527,0.2038
"519",528,0.2032
"520",529,0.2026
"521",530,0.202
"522",531,0.2014
"523",532,0.2008
"524",533,0.2002
"525",534,0.1996
"526",535,0.199
"527",536,0.1984
"528",537,0.1978
"529",538,0.1972
"530",539,0.1966
"531",540,0.196
"532",541,0.1954
"533",542,0.1948
"534",543,0.1942
"535",544,0.1936
"536",545,0.193
"537",546,0.1924
"538",547,0.1918
"539",548,0.1912
"540",549,0.1906
"541",550,0.19
"542",551,0.188
"543",552,0.186
"544",553,0.184
"545",554,0.182
"546",555,0.18
"547",556,0.178
"548",557,0.176
"549",558,0.174
"550",559,0.172
"551",560,0.17
"552",561,0.168
"553",562,0.166
"554",563,0.164
"555",564,0.162
"556",565,0.16
"557",566,0.158
"558",567,0.156
"559",568,0.154
"560",569,0.152
"561",570,0.15
"562",571,0.148
"563",572,0.146
"564",573,0.144
"565",574,0.142
"566",575,0.14
"567",576,0.138
"568",577,0.136
"569",578,0.134
"570",579,0.132
"571",580,0.13
"572",581,0.128
"573",582,0.126
"574",583,0.124
"575",584,0.122
"576",585,0.12
"577",586,0.118
"578",587,0.116
"579",588,0.114
"580",589,0.112
"581",590,0.11
"582",591,0.108
"583",592,0.106
"584",593,0.104
"585",594,0.102
"586",595,0.1
"587",596,0.098
"588",597,0.096
"589",598,0.094
"590",599,0.092
"591",600,0.09
