"","Sample_Size","Power"
"958",967,0.1532
"959",968,0.1528
"960",969,0.1524
"961",970,0.152
"962",971,0.1516
"963",972,0.1512
"964",973,0.1508
"965",974,0.1504
"966",975,0.15
"967",976,0.1496
"968",977,0.1492
"969",978,0.1488
"970",979,0.1484
"971",980,0.148
"972",981,0.1476
"973",982,0.1472
"974",983,0.1468
"975",984,0.1464
"976",985,0.146
"977",986,0.1456
"978",987,0.1452
"979",988,0.1448
"980",989,0.1444
"981",990,0.144
"982",991,0.1436
"983",992,0.1432
"984",993,0.1428
"985",994,0.1424
"986",995,0.142
"987",996,0.1416
"988",997,0.1412
"989",998,0.1408
"990",999,0.1404
"991",1000,0.14
