"","Sample_Size","Power"
"802",811,0.203
"803",812,0.206
"804",813,0.209
"805",814,0.212
"806",815,0.215
"807",816,0.218
"808",817,0.221
"809",818,0.224
"810",819,0.227
"811",820,0.23
"812",821,0.233
"813",822,0.236
"814",823,0.239
"815",824,0.242
"816",825,0.245
"817",826,0.248
"818",827,0.251
"819",828,0.254
"820",829,0.257
"821",830,0.26
"822",831,0.263
"823",832,0.266
"824",833,0.269
"825",834,0.272
"826",835,0.275
"827",836,0.278
"828",837,0.281
"829",838,0.284
"830",839,0.287
"831",840,0.29
"832",841,0.293
"833",842,0.296
"834",843,0.299
"835",844,0.302
"836",845,0.305
"837",846,0.308
"838",847,0.311
"839",848,0.314
"840",849,0.317
"841",850,0.32
"842",851,0.3196
"843",852,0.3192
"844",853,0.3188
"845",854,0.3184
"846",855,0.318
"847",856,0.3176
"848",857,0.3172
"849",858,0.3168
"850",859,0.3164
"851",860,0.316
"852",861,0.3156
"853",862,0.3152
"854",863,0.3148
"855",864,0.3144
"856",865,0.314
"857",866,0.3136
"858",867,0.3132
"859",868,0.3128
"860",869,0.3124
"861",870,0.312
"862",871,0.3116
"863",872,0.3112
"864",873,0.3108
"865",874,0.3104
"866",875,0.31
"867",876,0.3096
"868",877,0.3092
"869",878,0.3088
"870",879,0.3084
"871",880,0.308
"872",881,0.3076
"873",882,0.3072
"874",883,0.3068
"875",884,0.3064
"876",885,0.306
"877",886,0.3056
"878",887,0.3052
"879",888,0.3048
"880",889,0.3044
"881",890,0.304
"882",891,0.3036
"883",892,0.3032
"884",893,0.3028
"885",894,0.3024
"886",895,0.302
"887",896,0.3016
"888",897,0.3012
"889",898,0.3008
"890",899,0.3004
"891",900,0.3
"892",901,0.2978
"893",902,0.2956
"894",903,0.2934
"895",904,0.2912
"896",905,0.289
"897",906,0.2868
"898",907,0.2846
"899",908,0.2824
"900",909,0.2802
"901",910,0.278
"902",911,0.2758
"903",912,0.2736
"904",913,0.2714
"905",914,0.2692
"906",915,0.267
"907",916,0.2648
"908",917,0.2626
"909",918,0.2604
"910",919,0.2582
"911",920,0.256
"912",921,0.2538
"913",922,0.2516
"914",923,0.2494
"915",924,0.2472
"916",925,0.245
"917",926,0.2428
"918",927,0.2406
"919",928,0.2384
"920",929,0.2362
"921",930,0.234
"922",931,0.2318
"923",932,0.2296
"924",933,0.2274
"925",934,0.2252
"926",935,0.223
"927",936,0.2208
"928",937,0.2186
"929",938,0.2164
"930",939,0.2142
"931",940,0.212
"932",941,0.2098
"933",942,0.2076
"934",943,0.2054
"935",944,0.2032
"936",945,0.201
"937",946,0.1988
"938",947,0.1966
"939",948,0.1944
"940",949,0.1922
"941",950,0.19
"942",951,0.1916
"943",952,0.1932
"944",953,0.1948
"945",954,0.1964
"946",955,0.198
"947",956,0.1996
"948",957,0.2012
"949",958,0.2028
"950",959,0.2044
"951",960,0.206
"952",961,0.2076
"953",962,0.2092
"954",963,0.2108
"955",964,0.2124
"956",965,0.214
"957",966,0.2156
"958",967,0.2172
"959",968,0.2188
"960",969,0.2204
"961",970,0.222
"962",971,0.2236
"963",972,0.2252
"964",973,0.2268
"965",974,0.2284
"966",975,0.23
"967",976,0.2316
"968",977,0.2332
"969",978,0.2348
"970",979,0.2364
"971",980,0.238
"972",981,0.2396
"973",982,0.2412
"974",983,0.2428
"975",984,0.2444
"976",985,0.246
"977",986,0.2476
"978",987,0.2492
"979",988,0.2508
"980",989,0.2524
"981",990,0.254
"982",991,0.2556
"983",992,0.2572
"984",993,0.2588
"985",994,0.2604
"986",995,0.262
"987",996,0.2636
"988",997,0.2652
"989",998,0.2668
"990",999,0.2684
"991",1000,0.27
