"","Sample_Size","Power"
"334",343,0.67
"335",344,0.67
"336",345,0.67
"337",346,0.67
"338",347,0.67
"339",348,0.67
"340",349,0.67
"341",350,0.67
"342",351,0.674
"343",352,0.678
"344",353,0.682
"345",354,0.686
"346",355,0.69
"347",356,0.694
"348",357,0.698
"349",358,0.702
"350",359,0.706
"351",360,0.71
"352",361,0.706
"353",362,0.702
"354",363,0.698
"355",364,0.694
"356",365,0.69
"357",366,0.686
"358",367,0.682
"359",368,0.678
"360",369,0.674
"361",370,0.67
"362",371,0.678
"363",372,0.686
"364",373,0.694
"365",374,0.702
"366",375,0.71
"367",376,0.718
"368",377,0.726
"369",378,0.734
"370",379,0.742
"371",380,0.75
"372",381,0.75
"373",382,0.75
"374",383,0.75
"375",384,0.75
"376",385,0.75
"377",386,0.75
"378",387,0.75
"379",388,0.75
"380",389,0.75
"381",390,0.75
"382",391,0.742
"383",392,0.734
"384",393,0.726
"385",394,0.718
"386",395,0.71
"387",396,0.702
"388",397,0.694
"389",398,0.686
"390",399,0.678
"391",400,0.67
"392",401,0.671
"393",402,0.672
"394",403,0.673
"395",404,0.674
"396",405,0.675
"397",406,0.676
"398",407,0.677
"399",408,0.678
"400",409,0.679
"401",410,0.68
"402",411,0.69
"403",412,0.7
"404",413,0.71
"405",414,0.72
"406",415,0.73
"407",416,0.74
"408",417,0.75
"409",418,0.76
"410",419,0.77
"411",420,0.78
"412",421,0.772
"413",422,0.764
"414",423,0.756
"415",424,0.748
"416",425,0.74
"417",426,0.732
"418",427,0.724
"419",428,0.716
"420",429,0.708
"421",430,0.7
"422",431,0.699
"423",432,0.698
"424",433,0.697
"425",434,0.696
"426",435,0.695
"427",436,0.694
"428",437,0.693
"429",438,0.692
"430",439,0.691
"431",440,0.69
"432",441,0.691
"433",442,0.692
"434",443,0.693
"435",444,0.694
"436",445,0.695
"437",446,0.696
"438",447,0.697
"439",448,0.698
"440",449,0.699
"441",450,0.7
"442",451,0.704
"443",452,0.708
"444",453,0.712
"445",454,0.716
"446",455,0.72
"447",456,0.724
"448",457,0.728
"449",458,0.732
"450",459,0.736
"451",460,0.74
"452",461,0.75
"453",462,0.76
"454",463,0.77
"455",464,0.78
"456",465,0.79
"457",466,0.8
"458",467,0.81
"459",468,0.82
"460",469,0.83
"461",470,0.84
"462",471,0.83
"463",472,0.82
"464",473,0.81
"465",474,0.8
"466",475,0.79
"467",476,0.78
"468",477,0.77
"469",478,0.76
"470",479,0.75
"471",480,0.74
"472",481,0.742
"473",482,0.744
"474",483,0.746
"475",484,0.748
"476",485,0.75
"477",486,0.752
"478",487,0.754
"479",488,0.756
"480",489,0.758
"481",490,0.76
"482",491,0.759
"483",492,0.758
"484",493,0.757
"485",494,0.756
"486",495,0.755
"487",496,0.754
"488",497,0.753
"489",498,0.752
"490",499,0.751
"491",500,0.75
