"","Sample_Size","Power"
"397",406,0.132
"398",407,0.139
"399",408,0.146
"400",409,0.153
"401",410,0.16
"402",411,0.157
"403",412,0.154
"404",413,0.151
"405",414,0.148
"406",415,0.145
"407",416,0.142
"408",417,0.139
"409",418,0.136
"410",419,0.133
"411",420,0.13
"412",421,0.13
"413",422,0.13
"414",423,0.13
"415",424,0.13
"416",425,0.13
"417",426,0.13
"418",427,0.13
"419",428,0.13
"420",429,0.13
"421",430,0.13
"422",431,0.129
"423",432,0.128
"424",433,0.127
"425",434,0.126
"426",435,0.125
"427",436,0.124
"428",437,0.123
"429",438,0.122
"430",439,0.121
"431",440,0.12
"432",441,0.118
"433",442,0.116
"434",443,0.114
"435",444,0.112
"436",445,0.11
"437",446,0.108
"438",447,0.106
"439",448,0.104
"440",449,0.102
"441",450,0.1
"442",451,0.104
"443",452,0.108
"444",453,0.112
"445",454,0.116
"446",455,0.12
"447",456,0.124
"448",457,0.128
"449",458,0.132
"450",459,0.136
"451",460,0.14
"452",461,0.141
"453",462,0.142
"454",463,0.143
"455",464,0.144
"456",465,0.145
"457",466,0.146
"458",467,0.147
"459",468,0.148
"460",469,0.149
"461",470,0.15
"462",471,0.149
"463",472,0.148
"464",473,0.147
"465",474,0.146
"466",475,0.145
"467",476,0.144
"468",477,0.143
"469",478,0.142
"470",479,0.141
"471",480,0.14
"472",481,0.134
"473",482,0.128
"474",483,0.122
"475",484,0.116
"476",485,0.11
"477",486,0.104
"478",487,0.098
"479",488,0.092
"480",489,0.086
"481",490,0.08
"482",491,0.084
"483",492,0.088
"484",493,0.092
"485",494,0.096
"486",495,0.1
"487",496,0.104
"488",497,0.108
"489",498,0.112
"490",499,0.116
"491",500,0.12
