"","Sample_Size","Power"
"253",262,0.798
"254",263,0.797
"255",264,0.796
"256",265,0.795
"257",266,0.794
"258",267,0.793
"259",268,0.792
"260",269,0.791
"261",270,0.79
"262",271,0.784
"263",272,0.778
"264",273,0.772
"265",274,0.766
"266",275,0.76
"267",276,0.754
"268",277,0.748
"269",278,0.742
"270",279,0.736
"271",280,0.73
"272",281,0.733
"273",282,0.736
"274",283,0.739
"275",284,0.742
"276",285,0.745
"277",286,0.748
"278",287,0.751
"279",288,0.754
"280",289,0.757
"281",290,0.76
"282",291,0.761
"283",292,0.762
"284",293,0.763
"285",294,0.764
"286",295,0.765
"287",296,0.766
"288",297,0.767
"289",298,0.768
"290",299,0.769
"291",300,0.77
"292",301,0.771
"293",302,0.772
"294",303,0.773
"295",304,0.774
"296",305,0.775
"297",306,0.776
"298",307,0.777
"299",308,0.778
"300",309,0.779
"301",310,0.78
"302",311,0.775
"303",312,0.77
"304",313,0.765
"305",314,0.76
"306",315,0.755
"307",316,0.75
"308",317,0.745
"309",318,0.74
"310",319,0.735
"311",320,0.73
"312",321,0.729
"313",322,0.728
"314",323,0.727
"315",324,0.726
"316",325,0.725
"317",326,0.724
"318",327,0.723
"319",328,0.722
"320",329,0.721
"321",330,0.72
"322",331,0.717
"323",332,0.714
"324",333,0.711
"325",334,0.708
"326",335,0.705
"327",336,0.702
"328",337,0.699
"329",338,0.696
"330",339,0.693
"331",340,0.69
"332",341,0.693
"333",342,0.696
"334",343,0.699
"335",344,0.702
"336",345,0.705
"337",346,0.708
"338",347,0.711
"339",348,0.714
"340",349,0.717
"341",350,0.72
"342",351,0.711
"343",352,0.702
"344",353,0.693
"345",354,0.684
"346",355,0.675
"347",356,0.666
"348",357,0.657
"349",358,0.648
"350",359,0.639
"351",360,0.63
"352",361,0.632
"353",362,0.634
"354",363,0.636
"355",364,0.638
"356",365,0.64
"357",366,0.642
"358",367,0.644
"359",368,0.646
"360",369,0.648
"361",370,0.65
"362",371,0.652
"363",372,0.654
"364",373,0.656
"365",374,0.658
"366",375,0.66
"367",376,0.662
"368",377,0.664
"369",378,0.666
"370",379,0.668
"371",380,0.67
"372",381,0.674
"373",382,0.678
"374",383,0.682
"375",384,0.686
"376",385,0.69
"377",386,0.694
"378",387,0.698
"379",388,0.702
"380",389,0.706
"381",390,0.71
"382",391,0.706
"383",392,0.702
"384",393,0.698
"385",394,0.694
"386",395,0.69
"387",396,0.686
"388",397,0.682
"389",398,0.678
"390",399,0.674
"391",400,0.67
"392",401,0.66
"393",402,0.65
"394",403,0.64
"395",404,0.63
"396",405,0.62
"397",406,0.61
"398",407,0.6
"399",408,0.59
"400",409,0.58
"401",410,0.57
"402",411,0.574
"403",412,0.578
"404",413,0.582
"405",414,0.586
"406",415,0.59
"407",416,0.594
"408",417,0.598
"409",418,0.602
"410",419,0.606
"411",420,0.61
"412",421,0.618
"413",422,0.626
"414",423,0.634
"415",424,0.642
"416",425,0.65
"417",426,0.658
"418",427,0.666
"419",428,0.674
"420",429,0.682
"421",430,0.69
"422",431,0.683
"423",432,0.676
"424",433,0.669
"425",434,0.662
"426",435,0.655
"427",436,0.648
"428",437,0.641
"429",438,0.634
"430",439,0.627
"431",440,0.62
"432",441,0.62
"433",442,0.62
"434",443,0.62
"435",444,0.62
"436",445,0.62
"437",446,0.62
"438",447,0.62
"439",448,0.62
"440",449,0.62
"441",450,0.62
"442",451,0.615
"443",452,0.61
"444",453,0.605
"445",454,0.6
"446",455,0.595
"447",456,0.59
"448",457,0.585
"449",458,0.58
"450",459,0.575
"451",460,0.57
"452",461,0.576
"453",462,0.582
"454",463,0.588
"455",464,0.594
"456",465,0.6
"457",466,0.606
"458",467,0.612
"459",468,0.618
"460",469,0.624
"461",470,0.63
"462",471,0.626
"463",472,0.622
"464",473,0.618
"465",474,0.614
"466",475,0.61
"467",476,0.606
"468",477,0.602
"469",478,0.598
"470",479,0.594
"471",480,0.59
"472",481,0.592
"473",482,0.594
"474",483,0.596
"475",484,0.598
"476",485,0.6
"477",486,0.602
"478",487,0.604
"479",488,0.606
"480",489,0.608
"481",490,0.61
"482",491,0.607
"483",492,0.604
"484",493,0.601
"485",494,0.598
"486",495,0.595
"487",496,0.592
"488",497,0.589
"489",498,0.586
"490",499,0.583
"491",500,0.58
